statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT017,43,2026-08-28,POS PURCHASE SPROUTS FARMER SPROUTS FARMERS OAKLAND SOWETO 28 AUG,sprouts farmer sprouts farmers oakland soweto,-815.75,24309.97,Groceries,True,test_split
STMT017,44,2026-08-31,MONTHLY ACCOUNT FEE,monthly account fee,-69.0,24240.97,Other Services,True,generated
STMT017,45,2026-08-31,CARD PURCHASE CHECKERS COM JOHANNESBURG 1815*2660 31 AUG,checkers com johannesburg,-254.03,23986.94,Groceries,True,test_split
STMT017,46,2026-08-31,CARD PURCHASE BP 6332*1426 31 AUG,bp,-802.97,23183.97,Transport,True,test_split
STMT018,1,2026-09-01,INTERNET PMT TO CELL 3173*4017,cell,-779.31,21069.78,Utilities,True,test_split
STMT018,2,2026-09-02,POS PURCHASE NANDOS MIDDLEBURG MENLYN 02 SEP,nandos middleburg menlyn,-254.25,20815.53,Entertainment,True,test_split
STMT018,3,2026-09-03,EFT PAYMENT MEDIRITE PHARMACY 2573*8327,medirite pharmacy,-349.29,20466.24,Health,True,test_split
STMT018,4,2026-09-03,BP 2670*3916 03 SEP,bp,-437.57,20028.67,Transport,True,test_split
STMT018,5,2026-09-03,DEBIT ORDER SCHOOL FEES DEPT EDUC TEXTBOOKS 4324*3642,school fees dept educ textbooks,-1282.85,18745.82,Education,True,test_split
STMT018,6,2026-09-03,ASTRON ENERGY BUEN LAKE BUENA VI PRETORIA 3657*4010,astron energy buen lake buena vi pretoria,-796.79,17949.03,Transport,True,test_split
STMT018,7,2026-09-04,MEDIRITE PHARMACY MEMBERSHIP SOWETO 9189*7922,medirite pharmacy membership soweto,-1670.75,16278.28,Health,True,test_split
STMT018,8,2026-09-04,ASTRON ENERGY TON BLOEMFONTEIN 4103*4809 04 SEP,astron energy ton bloemfontein,-206.79,16071.49,Transport,True,test_split
STMT018,9,2026-09-05,CARD PURCHASE ATM FEE 05 SEP,atm fee,-96.96,15974.53,Other Services,True,test_split
STMT018,10,2026-09-06,UBER EATS WENDYS 8665*3711 06 SEP,uber eats wendys,-192.07,15782.46,Entertainment,True,test_split
STMT018,11,2026-09-06,POS PURCHASE SPAR SUPER CENTER APPLETON,spar super center appleton,-524.95,15257.51,Groceries,True,test_split
STMT018,12,2026-09-07,DEBIT ORDER MEDIRITE PHARMACY POLOKWANE 07 SEP,medirite pharmacy polokwane,-113.82,15143.69,Health,True,test_split
STMT018,13,2026-09-07,POS PURCHASE ML PLUS MEMBRSHP MONEYLION FA BD,ml plus membrshp moneylion fa bd,-125.66,15018.03,Entertainment,True,test_split
STMT018,14,2026-09-07,POS PURCHASE SASOL 1324*1625,sasol,-278.63,14739.4,Transport,True,test_split
STMT018,15,2026-09-08,CARD PURCHASE BP PRETORIA 6841*8184 08 SEP,bp pretoria,-522.29,14217.11,Transport,True,test_split
STMT018,16,2026-09-10,POS PURCHASE AVA 1127*8619,ava,-288.0,13929.11,Entertainment,True,test_split
STMT018,17,2026-09-12,POS PURCHASE JOHANNESBURG WATER PAYMEN,johannesburg water paymen,-102.25,13826.86,Utilities,True,test_split
STMT018,18,2026-09-12,POS PURCHASE CALWATER WEB PAY JOHANNESBURG,calwater web pay johannesburg,-571.87,13254.99,Utilities,True,test_split
STMT018,19,2026-09-12,CARD PURCHASE WAL BOXER BRIDGEVIEW,wal boxer bridgeview,-345.09,12909.9,Groceries,True,test_split
STMT018,20,2026-09-12,POS PURCHASE SHELL TUSCALOOSA ROSEBANK 12 SEP,shell tuscaloosa rosebank,-1091.33,11818.57,Transport,True,test_split
STMT018,21,2026-09-12,POS PURCHASE ESKOM FIBRE,eskom fibre,-1333.85,10484.72,Utilities,True,test_split
STMT018,22,2026-09-14,POS PURCHASE CULVERS LUDINGTON 4348*4908,culvers ludington,-236.21,10248.51,Entertainment,True,test_split
STMT018,23,2026-09-14,POS PURCHASE KFC,kfc,-54.82,10193.69,Entertainment,True,test_split
STMT018,24,2026-09-14,CHECKERS COM JOHANNESBURG,checkers com johannesburg,-1378.37,8815.32,Groceries,True,test_split
STMT018,25,2026-09-15,POS PURCHASE KFC FULTONDALE 15 SEP,kfc fultondale,-359.2,8456.12,Entertainment,True,test_split
STMT018,26,2026-09-15,POS PURCHASE SASOL SPRINGFIELD 4888*6661 15 SEP,sasol springfield,-452.24,8003.88,Transport,True,test_split
STMT018,27,2026-09-16,CARD PURCHASE PUBLIX OCOEE PRETORIA 6943*5402,publix ocoee pretoria,-118.95,7884.93,Groceries,True,test_split
STMT018,28,2026-09-17,ATM FEE DURBAN 5074*3917 17 SEP,atm fee durban,-96.96,7787.97,Other Services,True,test_split
STMT018,29,2026-09-17,POS PURCHASE MUGG BEAN MENLYN 5457*4674,mugg bean menlyn,-119.16,7668.81,Entertainment,True,test_split
STMT018,30,2026-09-18,POS PURCHASE ENGEN SERVICE SERVICE STA LONG BEACH 9521*1526,engen service service sta long beach,-547.36,7121.45,Transport,True,test_split
STMT018,31,2026-09-19,POS PURCHASE ENGEN 8934*7690,engen,-763.21,6358.24,Transport,True,test_split
STMT018,32,2026-09-20,STOP SHOP,stop shop,-572.15,5786.09,Groceries,True,test_split
STMT018,33,2026-09-21,CARD PURCHASE BOONE COUNTY WATER DST 8646*3795,boone county water dst,-333.41,5452.68,Utilities,True,test_split
STMT018,34,2026-09-22,LK WITHDRWL CONVEN CENTURION FEE 2740*4818,lk withdrwl conven centurion fee,-73.9,5378.78,Other Services,True,test_split
STMT018,35,2026-09-25,POS PURCHASE ROYAL FARMS ROYAL FARMS POLOKWANE,royal farms royal farms polokwane,-160.72,5218.06,Groceries,True,test_split
STMT018,36,2026-09-25,SALARY BAOBAB CONSULTING,salary baobab consulting,44200.0,49418.06,Income,False,generated
STMT018,37,2026-09-26,TRANSFER TO SAVINGS,transfer savings,-2800.0,46618.06,Transfer,False,generated
STMT018,38,2026-09-26,POS PURCHASE FOOD 4562*4636,food,-728.66,45889.4,Groceries,True,test_split
STMT018,39,2026-09-27,POS PURCHASE PICK PAY SUPER PEKIN ROSEBANK 5601*8320,pick pay super pekin rosebank,-803.9,45085.5,Groceries,True,test_split
STMT018,40,2026-09-28,POS PURCHASE GRID 5914*1557,grid,-264.9,44820.6,Utilities,True,test_split
STMT018,41,2026-09-28,POS PURCHASE ROAD TRAC RO 4600*5910 28 SEP,road trac ro,-142.19,44678.41,Groceries,True,test_split
STMT018,42,2026-09-29,POS PURCHASE CARLS JR SANTA PAULA POLOKWANE 1687*9184 29 SEP,carls jr santa paula polokwane,-184.93,44493.48,Entertainment,True,test_split
STMT018,43,2026-09-29,ASTRON ENERGY SAGIN LANSING POLOKWANE 7433*1418,astron energy sagin lansing polokwane,-657.16,43836.32,Transport,True,test_split
STMT018,44,2026-09-30,MONTHLY ACCOUNT FEE,monthly account fee,-75.0,43761.32,Other Services,True,generated
STMT018,45,2026-09-30,POS PURCHASE PLAZA BAGELS DELI CLIFTON ROSEBANK 4807*8560 30 SEP,plaza bagels deli clifton rosebank,-97.3,43664.02,Entertainment,True,test_split
STMT019,1,2026-08-01,POS PURCHASE WOOLWORTHS COM PARKWAYDATE 1473*4446,woolworths com parkwaydate,-148.68,30904.25,Groceries,True,test_split
STMT019,2,2026-08-01,SCHOOL FEES DEPT EDUC TEXTBOOKS 6305*8417,school fees dept educ textbooks,-742.74,30161.51,Education,True,test_split
STMT019,3,2026-08-01,INTERNET PMT TO ACI POWER LIG 1366*9068 01 AUG,aci power lig,-1909.89,28251.62,Utilities,True,test_split
STMT019,4,2026-08-02,DEBIT ORDER ESKOM 7859*6308,eskom,-3428.8,24822.82,Utilities,True,test_split
STMT019,5,2026-08-02,MAGTAPE DEBIT EKURHULENI ELECTRICITY DUKE PYMNT,ekurhuleni electricity duke pymnt,-1688.53,23134.29,Utilities,True,test_split
STMT019,6,2026-08-03,CARD PURCHASE CHECKERS 5419*5839,checkers,-1224.48,21909.81,Groceries,True,test_split
STMT019,7,2026-08-03,POS PURCHASE RAISING CANES CAPE TOWN 03 AUG,raising canes cape town,-172.86,21736.95,Entertainment,True,test_split
STMT019,8,2026-08-03,MAGTAPE DEBIT AMPATH LAB 7949*9458,ampath lab,-1797.51,19939.44,Health,True,test_split
STMT019,9,2026-08-03,MURPHY ATWALMART BLOEMFONTEIN DATE 1838*6529,murphy atwalmart bloemfontein date,-1055.16,18884.28,Transport,True,test_split
STMT019,10,2026-08-04,ASTRON ENERGY 9053*1921 04 AUG,astron energy,-270.95,18613.33,Transport,True,test_split
STMT019,11,2026-08-05,CARD PURCHASE AMZN MKTP TA AMZN COM PRETORIA,amzn mktp ta amzn com pretoria,-692.17,17921.16,Entertainment,True,test_split
STMT019,12,2026-08-06,SPOTIFY 06 AUG,spotify,-160.98,17760.18,Entertainment,True,test_split
STMT019,13,2026-08-06,POS PURCHASE CHECKERS HYPER SUP DEER PARK CASH 7416*1174,checkers hyper sup deer park cash,-3389.84,14370.34,Groceries,True,test_split
STMT019,14,2026-08-07,EFT PAYMENT UTILITIES FEE 6286*7299 07 AUG,utilities fee,-135.39,14234.95,Utilities,True,test_split
STMT019,15,2026-08-08,CARD PURCHASE DEBONAIRS PIZZA COLORADO SPR KYLE KJAER 3345*2021,debonairs pizza colorado spr kyle kjaer,-337.97,13896.98,Entertainment,True,test_split
STMT019,16,2026-08-09,POS PURCHASE MONTESSORI PRE SCHOOL EXAM FEES CAPE TOWN,montessori pre school exam fees cape town,-3839.13,10057.85,Education,True,test_split
STMT019,17,2026-08-10,POS PURCHASE NANDOS MENLYN 5492*2375 10 AUG,nandos menlyn,-25.9,10031.95,Entertainment,True,test_split
STMT019,18,2026-08-10,SHOPRITE BOSSIER CITY PRETORIA 7427*8100,shoprite bossier city pretoria,-224.97,9806.98,Groceries,True,test_split
STMT019,19,2026-08-10,CARD PURCHASE ATM FEE,atm fee,-47.42,9759.56,Other Services,True,test_split
STMT019,20,2026-08-11,POS PURCHASE GLENDALE,glendale,-640.01,9119.55,Groceries,True,test_split
STMT019,21,2026-08-11,POS PURCHASE MORGAN GASOLIN MORGAN GASOLINE WHITTIER,morgan gasolin morgan gasoline whittier,-99.55,9020.0,Groceries,True,test_split
STMT019,22,2026-08-13,SHOPRITE MIDDLEBR KNOXVILLE PIN CENTURION 7112*5057 13 AUG,shoprite middlebr knoxville pin centurion,-210.72,8809.28,Groceries,True,test_split
STMT019,23,2026-08-13,POS PURCHASE PIQUA SPAR EXPRESS SOWETO 8957*9657,piqua spar express soweto,-155.37,8653.91,Groceries,True,test_split
STMT019,24,2026-08-13,POS PURCHASE TRIANGLE ASTRON ENERGY TIOGA TXUS,triangle astron energy tioga txus,-286.73,8367.18,Transport,True,test_split
STMT019,25,2026-08-14,CARD PURCHASE RISE KINGDOMS CAPE TOWN 14 AUG,rise kingdoms cape town,-21.41,8345.77,Entertainment,True,test_split
STMT019,26,2026-08-14,SPAR SUP BEREA PIN 1368*5668,spar sup berea pin,-1141.39,7204.38,Groceries,True,test_split
STMT019,27,2026-08-14,CARD PURCHASE FOOD LOVERS MARKET MIDRAND 1889*7212,food lovers market midrand,-314.96,6889.42,Groceries,True,test_split
STMT019,28,2026-08-15,CARD PURCHASE WOOLWORTHS FOOD 15 AUG,woolworths food,-584.45,6304.97,Groceries,True,test_split
STMT019,29,2026-08-15,POS PURCHASE PIZZA HUT 15 AUG,pizza hut,-545.41,5759.56,Entertainment,True,test_split
STMT019,30,2026-08-16,ATM FEE,atm fee,-47.42,5712.14,Other Services,True,test_split
STMT019,31,2026-08-18,MUGG BEAN 18 AUG,mugg bean,-50.35,5661.79,Entertainment,True,test_split
STMT019,32,2026-08-18,RD STREET MINI MART BETHLEHEM PADATE PRETORIA,rd street mini mart bethlehem padate pretoria,-260.73,5401.06,Groceries,True,test_split
STMT019,33,2026-08-18,POS PURCHASE CAVA PIKE PLZ VIENNA BLOEMFONTEIN 8261*8812,cava pike plz vienna bloemfontein,-207.8,5193.26,Entertainment,True,test_split
STMT019,34,2026-08-18,AFFORDABLE COMPUTERS DALTON 18 AUG,affordable computers dalton,-295.67,4897.59,Other Services,True,test_split
STMT019,35,2026-08-20,POS PURCHASE AMAZON PRIME VI GN,amazon prime vi gn,-96.36,4801.23,Entertainment,True,test_split
STMT019,36,2026-08-21,POS PURCHASE DATE EAST GARDEN VILLE MENLYN 5736*8739,date east garden ville menlyn,-478.78,4322.45,Groceries,True,test_split
STMT019,37,2026-08-22,POS PURCHASE ZAXBY OCOEE DURBAN 7700*2822,zaxby ocoee durban,-490.83,3831.62,Entertainment,True,test_split
STMT019,38,2026-08-22,WOOLWORTHS FOOD COM 22 AUG,woolworths food com,-339.04,3492.58,Groceries,True,test_split
STMT019,39,2026-08-24,POS PURCHASE BOXER SUP BEREA PIN DURBAN,boxer sup berea pin durban,-472.86,3019.72,Groceries,True,test_split
STMT019,40,2026-08-25,SALARY BAOBAB CONSULTING,salary baobab consulting,38900.0,41919.72,Income,False,generated
STMT019,41,2026-08-25,POS PURCHASE PUBLIX SNELLVILLE 2273*5592,publix snellville,-219.1,41700.62,Groceries,True,test_split
STMT019,42,2026-08-26,TRANSFER TO SAVINGS,transfer savings,-1000.0,40700.62,Transfer,False,generated
STMT019,43,2026-08-26,CARD PURCHASE CELL RATES TAXES,cell rates taxes,-689.63,40010.99,Utilities,True,test_split
STMT019,44,2026-08-27,POS PURCHASE SPAFF ENSORIN SANDTON 5518*9604 27 AUG,spaff ensorin sandton,-218.12,39792.87,Other Services,True,test_split
STMT019,45,2026-08-28,CARD PURCHASE SHELL BRILLION CENTURION 28 AUG,shell brillion centurion,-740.64,39052.23,Transport,True,test_split
STMT019,46,2026-08-28,POS PURCHASE PUBLIX SUPER PUBLIX SUPER COCONUT 5405*9268,publix super publix super coconut,-1693.7,37358.53,Groceries,True,test_split
STMT019,47,2026-08-30,POS PURCHASE STEERS SAVANNAH RANDBURG 7703*9784 30 AUG,steers savannah randburg,-291.43,37067.1,Entertainment,True,test_split
STMT019,48,2026-08-31,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,37002.1,Other Services,True,generated
STMT019,49,2026-08-31,POS PURCHASE MUGG BEAN,mugg bean,-220.52,36781.58,Entertainment,True,test_split
STMT019,50,2026-08-31,POS PURCHASE UTILITIES FEE MIDRAND,utilities fee midrand,-136.92,36644.66,Utilities,True,test_split
STMT020,1,2026-05-01,SHELL,shell,-170.21,36595.84,Transport,True,test_split
STMT020,2,2026-05-01,POS PURCHASE TOTALENERGIES 2242*3578,totalenergies,-1117.35,35478.49,Transport,True,test_split
STMT020,3,2026-05-02,MAGTAPE DEBIT MONTESSORI PRE SCHOOL STUDENT FEES 7148*5259 02 MAY,montessori pre school student fees,-14606.98,20871.51,Education,True,test_split
STMT020,4,2026-05-03,DEBIT ORDER ESKOM DATA BUNDLE HATFIELD 3702*8781,eskom data bundle hatfield,-1030.47,19841.04,Utilities,True,test_split
STMT020,5,2026-05-03,INTERNET PMT TO ACI POWER LIG 1762*9625,aci power lig,-1993.49,17847.55,Utilities,True,test_split
STMT020,6,2026-05-04,EFT PAYMENT JOHANNESBURG WATER PAYMEN,johannesburg water paymen,-102.25,17745.3,Utilities,True,test_split
STMT020,7,2026-05-04,EFT PAYMENT AMPATH LAB CONSULTATION 1437*4722,ampath lab consultation,-204.69,17540.61,Health,True,test_split
STMT020,8,2026-05-04,POS PURCHASE SPAR SUP 04 MAY,spar sup,-219.3,17321.31,Groceries,True,test_split
STMT020,9,2026-05-05,POS PURCHASE WAL CHECKERS WAL SAMS BRIDGEVIEW,wal checkers wal sams bridgeview,-1674.87,15646.44,Groceries,True,test_split
STMT020,10,2026-05-05,CARD PURCHASE SALAD HTTPSSALADAND 05 MAY,salad httpssaladand,-139.89,15506.55,Entertainment,True,test_split
STMT020,11,2026-05-05,POS PURCHASE CKO PATREON 8419*6881,cko patreon,-72.75,15433.8,Entertainment,True,test_split
STMT020,12,2026-05-06,CARD PURCHASE WOOLWORTHS FOOD COM ROSEBANK 7511*7529 06 MAY,woolworths food com rosebank,-224.97,15208.83,Groceries,True,test_split
STMT020,13,2026-05-07,POS PURCHASE WOOLWORTHS FOOD DURBAN,woolworths food durban,-547.6,14661.23,Groceries,True,test_split
STMT020,14,2026-05-07,MAGTAPE DEBIT AMPATH LAB SCRIPT JOHANNESBURG 07 MAY,ampath lab script johannesburg,-303.97,14357.26,Health,True,test_split
STMT020,15,2026-05-07,POS PURCHASE CHECKERS HYPER SUP DARIEN 6879*5922 07 MAY,checkers hyper sup darien,-489.28,13867.98,Groceries,True,test_split
STMT020,16,2026-05-08,SWIFT SHOP 5811*3609,swift shop,-1072.15,12795.83,Groceries,True,test_split
STMT020,17,2026-05-08,CARD PURCHASE WENDYS JOHANNESBURG,wendys johannesburg,-110.45,12685.38,Entertainment,True,test_split
STMT020,18,2026-05-09,PICK PAY MIDRAND,pick pay midrand,-191.1,12494.28,Groceries,True,test_split
STMT020,19,2026-05-09,ATM FEE JOHANNESBURG 5309*2971,atm fee johannesburg,-47.42,12446.86,Other Services,True,test_split
STMT020,20,2026-05-10,CARD PURCHASE ALLPOINT ATM ASTRON ENERGY CRAYCROFT RD CENTURION,allpoint atm astron energy craycroft rd centurion,-676.79,11770.07,Transport,True,test_split
STMT020,21,2026-05-10,POS PURCHASE TOTALENERGIES CIRCLEVILLE PRETORIA 1986*7159,totalenergies circleville pretoria,-251.16,11518.91,Transport,True,test_split
STMT020,22,2026-05-12,POS PURCHASE WOOLWORTHS FOOD BOSSIER CITY 7681*6647,woolworths food bossier city,-146.6,11372.31,Groceries,True,test_split
STMT020,23,2026-05-12,POS PURCHASE CAVA PIKE PLZ VIENNA,cava pike plz vienna,-268.93,11103.38,Entertainment,True,test_split
STMT020,24,2026-05-13,POS PURCHASE JIMMY JOHNS GREENWOOD VILCO 9723*8784 13 MAY,jimmy johns greenwood vilco,-170.69,10932.69,Entertainment,True,test_split
STMT020,25,2026-05-14,CARD PURCHASE CHECKERS SUP BEAUMONT JOHANNESBURG 7807*8628,checkers sup beaumont johannesburg,-891.91,10040.78,Groceries,True,test_split
STMT020,26,2026-05-15,POS PURCHASE FOOD LOVERS MARKET BOSSIER CITY 4887*8914,food lovers market bossier city,-129.86,9910.92,Groceries,True,test_split
STMT020,27,2026-05-15,ASPCA PET INS PET INSUR,aspca pet ins pet insur,-525.18,9385.74,Other Services,True,test_split
STMT020,28,2026-05-16,SPUR BENTON HARBOR MIUS SOWETO,spur benton harbor mius soweto,-108.31,9277.43,Entertainment,True,test_split
STMT020,29,2026-05-17,POS PURCHASE ATM FEE 9964*1054,atm fee,-47.42,9230.01,Other Services,True,test_split
STMT020,30,2026-05-18,BOONE COUNTY WATER DST 18 MAY,boone county water dst,-318.82,8911.19,Utilities,True,test_split
STMT020,31,2026-05-18,CARD PURCHASE FIS NEIGHBORHOOD NEIGHBORHOOD GAS MINNEAPOLIS 3126*4118 18 MAY,fis neighborhood neighborhood gas minneapolis,-560.04,8351.15,Transport,True,test_split
STMT020,32,2026-05-19,CARD PURCHASE CHECKERS HYPER SUP BEACH 8874*5431 19 MAY,checkers hyper sup beach,-292.76,8058.39,Groceries,True,test_split
STMT020,33,2026-05-20,POS PURCHASE ATM FEE PRETORIA 2175*8148 20 MAY,atm fee pretoria,-96.96,7961.43,Other Services,True,test_split
STMT020,34,2026-05-21,POS PURCHASE CRB BEST EGG 21 MAY,crb best egg,-1256.19,6705.24,Entertainment,True,test_split
STMT020,35,2026-05-21,CKO PATREON DURBAN,cko patreon durban,-33.71,6671.53,Entertainment,True,test_split
STMT020,36,2026-05-21,CARD PURCHASE CHECKERS HYPER SUP 21 MAY,checkers hyper sup,-913.27,5758.26,Groceries,True,test_split
STMT020,37,2026-05-21,POS PURCHASE CKO PATREON JOHANNESBURG 9149*1172 21 MAY,cko patreon johannesburg,-65.27,5692.99,Entertainment,True,test_split
STMT020,38,2026-05-24,POS PURCHASE ESKOM RATES TAXES BLOEMFONTEIN,eskom rates taxes bloemfontein,-1759.19,3933.8,Utilities,True,test_split
STMT020,39,2026-05-25,SALARY BAOBAB CONSULTING,salary baobab consulting,44400.0,48333.8,Income,False,generated
STMT020,40,2026-05-25,PICK PAY MIDDLEBR KNOXVILLE PIN BLOEMFONTEIN 7718*6373,pick pay middlebr knoxville pin bloemfontein,-240.45,48093.35,Groceries,True,test_split
STMT020,41,2026-05-27,CARD PURCHASE OCULUS 1169*7943,oculus,-215.5,47877.85,Other Services,True,test_split
STMT020,42,2026-05-27,MUGG BEAN,mugg bean,-98.95,47778.9,Entertainment,True,test_split
STMT020,43,2026-05-27,POS PURCHASE PICK PAY PROSPER,pick pay prosper,-145.85,47633.05,Groceries,True,test_split
STMT020,44,2026-05-28,POS PURCHASE WITHDRWL PHILLIPS FOO CAPE TOWN FEE,withdrwl phillips foo cape town fee,-176.03,47457.02,Transport,True,test_split
STMT020,45,2026-05-28,MOUNTAIN SPAR EXPRESS ATTALLA 5697*3692,mountain spar express attalla,-149.7,47307.32,Groceries,True,test_split
STMT020,46,2026-05-31,MONTHLY ACCOUNT FEE,monthly account fee,-75.0,47232.32,Other Services,True,generated
STMT021,1,2026-09-01,CARD PURCHASE INTERNATIONAL SERVICE ASSESSMENTDATE INTL TRN FEE SANDTON 4823*7542,international service assessmentdate intl trn fee sandton,-16.74,15698.3,Other Services,True,test_split
STMT021,2,2026-09-01,CARD PURCHASE FOOD LION RALEIGH,food lion raleigh,-673.01,15025.29,Groceries,True,test_split
STMT021,3,2026-09-01,CARD PURCHASE OCULUS SOWETO 4790*8708,oculus soweto,-264.88,14760.41,Other Services,True,test_split
STMT021,4,2026-09-01,DEBIT ORDER DIRECT ALABAMA POWER GDS 01 SEP,direct alabama power gds,-1123.76,13636.65,Utilities,True,test_split
STMT021,5,2026-09-02,DEBIT ORDER ESKOM DATA BUNDLE 8319*1777,eskom data bundle,-896.67,12739.98,Utilities,True,test_split
STMT021,6,2026-09-02,POS PURCHASE STEERS WACO DELIA SOTO JOHANNESBURG 1344*2002 02 SEP,steers waco delia soto johannesburg,-77.52,12662.46,Entertainment,True,test_split
STMT021,7,2026-09-02,MAGTAPE DEBIT GPC GPC EBILL 9697*6511 02 SEP,gpc gpc ebill,-2011.43,10651.03,Utilities,True,test_split
STMT021,8,2026-09-03,MAGTAPE DEBIT CITY TSHWANE RATES PAYMEN CAPE TOWN 03 SEP,city tshwane rates paymen cape town,-102.25,10548.78,Utilities,True,test_split
STMT021,9,2026-09-04,WOOLWORTHS FOOD 2935*2636,woolworths food,-770.95,9777.83,Groceries,True,test_split
STMT021,10,2026-09-05,CARD PURCHASE SHELL JEFF HATFIELD 5801*3441,shell jeff hatfield,-514.27,9263.56,Transport,True,test_split
STMT021,11,2026-09-06,POS PURCHASE ENGEN GAS 8638*5172,engen gas,-295.85,8967.71,Transport,True,test_split
STMT021,12,2026-09-07,EFT PAYMENT VIRGIN ACTIVE SCRIPT,virgin active script,-455.39,8512.32,Health,True,test_split
STMT021,13,2026-09-11,POS PURCHASE WW INT DIGITAL,ww int digital,-190.15,8322.17,Other Services,True,test_split
STMT021,14,2026-09-13,CARD PURCHASE ATM FEE,atm fee,-47.42,8274.75,Other Services,True,test_split
STMT021,15,2026-09-13,CARD PURCHASE DUCK DONUTS SUFFOL SUFFOLK 4940*6212,duck donuts suffol suffolk,-330.79,7943.96,Entertainment,True,test_split
STMT021,16,2026-09-13,CARD PURCHASE DAYBREAK MARKET BANNING RANDBURG,daybreak market banning randburg,-136.81,7807.15,Groceries,True,test_split
STMT021,17,2026-09-14,POS PURCHASE KFC CENTURION,kfc centurion,-78.21,7728.94,Entertainment,True,test_split
STMT021,18,2026-09-14,POS PURCHASE SHELL 6141*9952,shell,-220.39,7508.55,Transport,True,test_split
STMT021,19,2026-09-14,FSI ESKOM LOCAL 14 SEP,fsi eskom local,-275.59,7232.96,Utilities,True,test_split
STMT021,20,2026-09-17,ASTRON ENERGY 7128*2119,astron energy,-317.37,6915.59,Transport,True,test_split
STMT021,21,2026-09-17,CARD PURCHASE FOOD LION DURHAM 17 SEP,food lion durham,-107.16,6808.43,Groceries,True,test_split
STMT021,22,2026-09-20,WOOLWORTHS FOOD,woolworths food,-375.64,6432.79,Groceries,True,test_split
STMT021,23,2026-09-20,DEBONAIRS PIZZA PORT HUENEME MENLYN 4525*8873 20 SEP,debonairs pizza port hueneme menlyn,-154.38,6278.41,Entertainment,True,test_split
STMT021,24,2026-09-20,STORE BAYONNE,store bayonne,-212.56,6065.85,Groceries,True,test_split
STMT021,25,2026-09-21,POS PURCHASE NETFLIX DATE 9932*1314 21 SEP,netflix date,-93.88,5971.97,Entertainment,True,test_split
STMT021,26,2026-09-22,POS PURCHASE PUBLIX ANDERSON HATFIELD,publix anderson hatfield,-375.64,5596.33,Groceries,True,test_split
STMT021,27,2026-09-23,CARD PURCHASE PUBLIX SNELLVILLE 23 SEP,publix snellville,-239.09,5357.24,Groceries,True,test_split
STMT021,28,2026-09-24,CARD PURCHASE DISCOVERY HEALTH 4625*9244,discovery health,-378.74,4978.5,Health,True,test_split
STMT021,29,2026-09-25,CARD PURCHASE WOOLWORTHS HACKENSACK MIDRAND 6239*2224,woolworths hackensack midrand,-1856.71,3121.79,Groceries,True,test_split
STMT021,30,2026-09-25,SALARY BLUE CRANE SYSTEMS,salary blue crane systems,36900.0,40021.79,Income,False,generated
STMT021,31,2026-09-29,POS PURCHASE INGLES GAS EXP SHELBY DURBAN 1594*7207 29 SEP,ingles gas exp shelby durban,-832.24,39189.55,Transport,True,test_split
STMT021,32,2026-09-30,MONTHLY ACCOUNT FEE,monthly account fee,-69.0,39120.55,Other Services,True,generated
STMT021,33,2026-09-30,POS PURCHASE ENGEN 2115*1008,engen,-427.25,38693.3,Transport,True,test_split
STMT022,1,2026-04-02,POS PURCHASE FOREIGN EXCHANGE RATE ADJUSTMENT FEE TAB CENTURION,foreign exchange rate adjustment fee tab centurion,-33.12,23073.69,Other Services,True,test_split
STMT022,2,2026-04-02,POS PURCHASE SHELL,shell,-805.23,22268.46,Transport,True,test_split
STMT022,3,2026-04-03,INTERNET PMT TO GRID 5762*7818,grid,-264.9,22003.56,Utilities,True,test_split
STMT022,4,2026-04-04,TOTALENERGIES 9425*7975,totalenergies,-560.04,21443.52,Transport,True,test_split
STMT022,5,2026-04-05,EFT PAYMENT FSI CITY POWER LOCAL MIDRAND 2710*4071 05 APR,fsi city power local midrand,-171.92,21271.6,Utilities,True,test_split
STMT022,6,2026-04-05,EFT PAYMENT VIRGIN ACTIVE CAPE TOWN,virgin active cape town,-167.8,21103.8,Health,True,test_split
STMT022,7,2026-04-05,CARD PURCHASE PIQUA FRIENDLY GROCER RANDBURG 05 APR,piqua friendly grocer randburg,-310.44,20793.36,Groceries,True,test_split
STMT022,8,2026-04-05,POS PURCHASE CHECKERS COM 8337*1151 05 APR,checkers com,-508.4,20284.96,Groceries,True,test_split
STMT022,9,2026-04-07,POS PURCHASE PICK PAY SUPER CEN NATCHEZ SANDTON,pick pay super cen natchez sandton,-486.82,19798.14,Groceries,True,test_split
STMT022,10,2026-04-07,INTERNET PMT TO FIRSTENERGY OPCO FE ECHECK 07 APR,firstenergy opco fe echeck,-833.05,18965.09,Utilities,True,test_split
STMT022,11,2026-04-07,POS PURCHASE HARTFIELD PIN,hartfield pin,-127.19,18837.9,Groceries,True,test_split
STMT022,12,2026-04-08,CARD PURCHASE BOXER LINCOLNTON MENLYN 1151*5018 08 APR,boxer lincolnton menlyn,-489.81,18348.09,Groceries,True,test_split
STMT022,13,2026-04-09,CARD PURCHASE ESKOM 09 APR,eskom,-625.13,17722.96,Utilities,True,test_split
STMT022,14,2026-04-10,POS PURCHASE CF UNITED LLC LOS ES 2166*9545,cf united llc los es,-322.36,17400.6,Transport,True,test_split
